timestamp,src_ip,dst_ip,protocol,src_port,dst_port,packets,bytes,duration,attack_type
2023-05-01 00:00:00,110.174.14.239,104.32.208.144,ICMP,37193,41582,147,449613,58.09,R2L
2023-04-07 00:00:00,178.32.41.190,90.83.251.85,UDP,24637,24110,352,166213,288.83,U2R
2023-01-02 00:00:00,248.234.93.245,81.39.233.169,UDP,22816,6234,452,629990,218.63,Benign
2023-12-31 00:00:00,230.240.78.193,146.8.241.80,TCP,45787,50373,22,739675,287.32,Benign
2023-12-09 00:00:00,177.43.32.214,144.68.146.124,UDP,49966,61567,853,615365,120.22,Benign
2023-07-08 00:00:00,164.88.97.32,125.6.170.188,UDP,36311,24768,242,425121,246.2,Benign
2023-12-05 00:00:00,126.67.51.224,233.193.184.129,TCP,45828,27629,623,48282,158.07,R2L
2023-12-30 00:00:00,25.141.77.153,9.238.194.240,UDP,56106,12482,279,765438,248.4,Benign
2023-06-20 00:00:00,162.217.164.158,154.62.208.88,ICMP,6353,27259,866,339811,54.52,Benign
2023-06-28 00:00:00,98.141.236.28,151.157.43.37,ICMP,28768,65069,86,517888,47.39,Benign
2023-12-17 00:00:00,147.27.137.122,152.50.53.143,ICMP,64386,6185,515,537543,50.84,Benign
2023-05-09 00:00:00,251.215.164.67,174.70.122.73,UDP,47099,13575,346,494146,209.19,DoS
2023-04-12 00:00:00,192.249.82.15,235.20.7.160,ICMP,30947,51149,152,176246,299.14,Benign
2023-05-09 00:00:00,64.19.140.205,29.106.140.137,TCP,1493,64590,552,225283,63.45,DoS
2023-02-14 00:00:00,215.252.54.44,71.219.22.38,TCP,58018,34387,795,512778,115.35,Benign
2023-02-07 00:00:00,61.161.174.200,231.238.226.44,UDP,48019,45109,774,287927,50.55,Benign
2023-03-02 00:00:00,56.228.46.24,19.59.91.14,UDP,29463,41988,409,424885,250.51,DoS
2023-12-23 00:00:00,59.234.145.59,112.242.56.85,TCP,6765,53833,957,337329,227.45,Benign
2023-12-01 00:00:00,27.1.105.12,233.151.45.129,UDP,54368,38209,596,375552,114.07,U2R
2023-04-28 00:00:00,10.158.7.33,197.103.158.64,ICMP,22541,64575,541,321929,169.44,R2L
2023-10-02 00:00:00,117.178.55.204,160.244.5.219,UDP,57168,59135,164,168195,113.57,Benign
2023-05-10 00:00:00,39.95.177.168,244.67.84.212,UDP,64065,56145,121,53856,229.82,Probe
2023-08-13 00:00:00,208.202.194.210,69.56.234.61,TCP,43540,9330,70,137861,205.36,Benign
2023-06-25 00:00:00,159.10.248.87,186.133.103.131,ICMP,29467,27909,702,406391,146.83,Benign
2023-06-07 00:00:00,250.172.113.225,207.146.196.69,ICMP,13327,28325,877,671017,22.16,U2R
2023-06-22 00:00:00,67.74.89.16,23.137.44.18,TCP,58107,61445,245,825246,89.65,Probe
2023-02-15 00:00:00,148.15.57.55,42.24.6.221,UDP,1340,48735,363,694861,271.33,Benign
2023-04-16 00:00:00,250.8.75.66,72.217.144.54,UDP,52469,14016,812,692921,178.82,U2R
2023-04-09 00:00:00,32.184.75.178,92.194.132.114,TCP,38891,52779,198,19444,99.2,Benign
2023-08-23 00:00:00,25.160.0.131,59.107.182.43,ICMP,60397,36877,392,307415,27.16,Benign
2023-03-28 00:00:00,12.158.87.42,179.175.83.65,ICMP,60185,34598,579,488028,197.37,DoS
2023-09-14 00:00:00,187.231.40.96,64.126.70.133,ICMP,25202,55959,335,570236,149.72,Benign
2023-06-22 00:00:00,42.22.126.108,11.101.240.237,TCP,33733,13893,600,731560,1.08,Probe
2023-09-01 00:00:00,76.94.34.56,70.74.146.238,TCP,13128,27011,517,397735,70.27,DoS
2023-03-31 00:00:00,244.163.149.208,14.18.100.81,ICMP,37670,60231,682,19384,82.48,Benign
2023-01-11 00:00:00,6.204.79.187,47.40.249.99,UDP,64778,55740,288,796898,91.91,Benign
2023-07-24 00:00:00,218.21.30.186,29.105.136.205,TCP,40374,60793,760,451968,77.35,Benign
2023-08-02 00:00:00,90.198.58.3,59.48.81.149,UDP,42148,29496,80,204733,244.93,Benign
2023-09-10 00:00:00,65.21.27.154,4.228.23.15,TCP,56094,2977,112,873039,154.15,R2L
2023-04-02 00:00:00,23.139.144.86,128.154.234.10,TCP,49524,41018,614,421503,156.82,Benign
2023-08-31 00:00:00,227.148.143.187,68.237.204.57,ICMP,5753,56786,721,133496,223.44,U2R
2023-08-27 00:00:00,85.225.135.90,27.39.0.65,TCP,56874,4718,439,68503,65.19,Benign
2023-03-09 00:00:00,65.41.198.76,74.51.160.51,UDP,59510,43416,304,389135,7.51,Benign
2023-12-30 00:00:00,15.153.189.140,114.5.90.232,ICMP,20183,15893,72,456787,27.69,Probe
2023-07-29 00:00:00,48.135.138.149,42.10.96.130,ICMP,53065,62478,364,528300,36.5,Benign
2023-03-26 00:00:00,19.157.124.57,241.95.159.150,ICMP,22552,17277,432,140733,246.46,Benign
2023-05-02 00:00:00,85.236.32.67,57.160.0.57,UDP,56494,29009,610,430264,44.68,Probe
2023-03-22 00:00:00,180.108.142.85,202.117.160.66,UDP,5320,24259,850,2962,169.63,Benign
2023-12-01 00:00:00,83.126.127.250,228.115.234.158,UDP,15906,13562,267,551218,289.97,Benign
2023-12-14 00:00:00,37.194.42.69,100.101.61.63,UDP,11657,40290,776,322855,176.02,Benign
2023-04-06 00:00:00,41.239.162.149,122.79.91.171,UDP,34299,28389,194,701301,212.28,R2L
2023-12-28 00:00:00,121.104.35.16,146.233.173.128,TCP,52412,50008,843,114366,215.84,Benign
2023-01-24 00:00:00,52.89.136.179,156.47.13.43,TCP,48716,20957,497,514957,0.55,Benign
2023-02-28 00:00:00,87.138.240.104,59.118.246.171,UDP,37910,60959,183,854460,218.06,Benign
2023-11-20 00:00:00,211.119.94.101,163.155.145.249,ICMP,4127,63897,744,701011,167.91,Benign
2023-11-10 00:00:00,244.253.131.132,136.99.38.88,ICMP,14993,35888,957,292719,281.47,Benign
2023-12-26 00:00:00,39.74.249.77,242.222.78.137,TCP,7281,428,512,884647,46.83,Probe
2023-10-15 00:00:00,249.63.128.235,12.63.3.215,TCP,14386,35923,768,833401,72.24,Benign
2023-02-03 00:00:00,25.214.167.81,64.170.205.15,UDP,37297,53227,925,680909,233.61,Benign
2023-01-09 00:00:00,91.168.237.55,232.114.244.58,UDP,12891,4408,244,95063,60.45,Benign
2023-05-08 00:00:00,165.89.96.30,116.89.94.215,UDP,64613,54314,529,642181,55.88,Benign
2023-11-22 00:00:00,194.212.57.61,247.140.11.73,ICMP,21081,35531,465,466660,174.03,Benign
2023-03-18 00:00:00,72.7.137.255,155.181.116.211,TCP,3109,37697,332,985079,64.78,Benign
2023-05-24 00:00:00,155.248.243.167,43.89.133.238,UDP,62737,58608,959,566160,234.38,Benign
2023-10-24 00:00:00,139.174.114.188,222.141.50.250,UDP,46298,46625,883,423364,172.45,R2L
2023-04-11 00:00:00,130.89.191.217,38.171.61.170,ICMP,7118,48697,375,412236,141.99,Benign
2023-07-02 00:00:00,153.71.209.176,137.12.246.30,UDP,22349,49206,776,714420,288.13,Probe
2023-01-12 00:00:00,177.97.169.175,138.132.6.29,UDP,9214,54878,346,276729,257.89,Benign
2023-02-12 00:00:00,62.229.180.173,128.155.237.135,ICMP,22390,6831,894,77367,165.71,Benign
2023-10-13 00:00:00,235.88.197.129,121.238.98.108,ICMP,12179,7808,242,496179,208.4,Benign
2023-03-07 00:00:00,218.73.109.98,172.111.149.138,ICMP,33186,41732,467,123876,277.5,Benign
2023-12-03 00:00:00,9.170.67.106,18.254.234.51,UDP,56145,35292,98,923093,108.74,Benign
2023-01-10 00:00:00,169.93.178.72,16.136.197.186,ICMP,21978,11372,619,952108,96.9,U2R
2023-11-21 00:00:00,163.62.209.188,36.197.4.125,UDP,36331,57161,544,312054,198.79,DoS
2023-10-22 00:00:00,185.101.238.89,194.145.19.239,ICMP,62095,33194,139,402566,101.03,Benign
2023-12-12 00:00:00,244.35.37.36,9.194.13.199,TCP,49724,15505,743,227905,209.19,U2R
2023-09-06 00:00:00,23.140.34.163,103.28.55.165,TCP,31366,65530,156,401807,24.89,DoS
2023-11-18 00:00:00,200.58.132.109,35.46.218.148,ICMP,49754,23056,241,266330,218.66,Probe
2023-09-05 00:00:00,193.247.15.99,20.131.15.215,UDP,9410,64398,256,612607,97.68,Benign
2023-09-20 00:00:00,247.236.42.47,122.228.55.218,UDP,25527,61393,200,299362,272.43,R2L
2023-05-13 00:00:00,19.109.216.203,213.30.173.186,UDP,56901,22022,219,804389,278.19,DoS
2023-05-29 00:00:00,61.37.107.233,138.118.253.92,TCP,58097,30557,428,857400,176.91,Benign
2023-01-07 00:00:00,85.12.180.242,35.49.115.187,ICMP,53872,51997,345,205413,237.03,DoS
2023-12-07 00:00:00,241.98.178.231,111.173.118.83,UDP,4738,39573,474,735771,92.0,Benign
2023-08-28 00:00:00,238.130.106.104,21.218.49.214,UDP,11326,53526,418,343022,30.43,Benign
2023-03-22 00:00:00,178.3.57.181,209.247.140.19,TCP,60759,62704,952,936628,231.94,U2R
2023-06-13 00:00:00,225.88.23.114,6.33.35.150,TCP,50945,14491,76,608133,25.17,Benign
2023-01-22 00:00:00,11.160.40.168,73.183.9.90,TCP,20701,59681,761,96231,78.08,R2L
2023-02-28 00:00:00,12.146.65.156,60.191.108.106,UDP,32062,4583,130,378910,102.64,Benign
2023-05-27 00:00:00,61.188.178.243,131.203.45.214,TCP,58548,24265,849,625413,236.64,Benign
2023-10-06 00:00:00,129.164.245.62,132.97.134.213,UDP,28254,60378,259,298160,85.65,Benign
2023-04-25 00:00:00,80.176.69.240,121.10.231.233,TCP,7336,22425,186,240370,3.7,Benign
2023-04-11 00:00:00,224.247.38.170,23.106.122.238,ICMP,7694,43980,997,431134,14.81,Benign
2023-01-30 00:00:00,42.182.172.217,101.43.175.124,TCP,26585,5318,592,733889,176.21,R2L
2023-11-26 00:00:00,66.102.105.47,13.106.146.195,ICMP,6776,11014,603,925974,47.43,Benign
2023-11-28 00:00:00,123.33.14.109,252.124.58.26,TCP,22497,15939,966,684942,178.24,R2L
2023-10-21 00:00:00,89.222.71.95,55.17.243.228,TCP,35172,13626,313,250676,24.48,Benign
2023-12-25 00:00:00,17.229.247.143,14.167.142.246,TCP,1251,21483,832,909396,110.01,Benign
2023-05-10 00:00:00,61.23.216.169,126.230.11.211,UDP,12732,44916,963,494640,52.95,Benign
2023-01-26 00:00:00,176.210.222.129,219.111.236.57,UDP,26394,48246,799,255267,199.96,Benign
2023-09-28 00:00:00,49.102.52.36,123.203.86.173,TCP,48202,63820,442,774290,238.3,U2R
2023-08-23 00:00:00,5.2.103.9,146.51.203.0,TCP,45353,17400,151,940883,294.8,Benign
2023-03-10 00:00:00,99.38.230.165,112.154.153.235,TCP,44883,54611,383,998965,68.12,Benign
2023-08-23 00:00:00,210.226.236.51,248.179.147.116,UDP,56129,5985,934,755415,113.94,Benign
2023-05-22 00:00:00,203.1.33.218,247.67.127.118,UDP,19962,55670,466,925262,93.13,Benign
2023-08-18 00:00:00,181.149.32.110,67.146.187.235,TCP,57746,44262,815,320896,146.6,Benign
2023-06-23 00:00:00,7.115.54.67,206.95.17.51,UDP,64944,36699,317,888442,24.29,DoS
2023-05-30 00:00:00,225.20.149.137,148.242.3.246,TCP,12887,55113,275,624154,125.8,Benign
2023-05-20 00:00:00,202.96.218.24,72.143.97.22,ICMP,25482,25512,844,379790,272.22,Probe
2023-10-31 00:00:00,83.2.0.58,170.150.46.239,TCP,65167,22829,654,787947,164.49,Probe
2023-01-25 00:00:00,117.184.19.61,186.236.27.228,ICMP,35923,45332,496,723856,93.33,U2R
2023-06-02 00:00:00,141.117.122.43,236.217.78.145,ICMP,4779,29119,595,754982,276.55,Benign
2023-05-29 00:00:00,215.77.88.3,25.9.23.87,TCP,10340,37771,423,278825,221.91,Benign
2023-09-08 00:00:00,157.35.169.234,65.68.217.255,UDP,48262,64688,979,960429,156.2,Benign
2023-01-06 00:00:00,161.210.21.19,222.93.82.6,TCP,43734,65047,955,271836,283.88,R2L
2023-11-06 00:00:00,122.159.164.17,16.213.108.98,UDP,50657,58557,823,947608,240.02,Benign
2023-12-31 00:00:00,162.127.199.43,53.68.192.15,TCP,41745,21555,561,790540,235.9,Benign
2023-03-12 00:00:00,255.24.55.121,58.83.216.234,TCP,6874,10580,94,945779,23.83,Benign
2023-09-10 00:00:00,40.198.247.65,65.126.3.210,TCP,41855,46520,301,950007,96.29,Benign
2023-03-21 00:00:00,108.44.198.226,87.223.15.190,ICMP,38440,36585,61,162065,113.03,Benign
2023-04-23 00:00:00,254.189.13.154,239.95.192.252,ICMP,41035,48342,820,956513,191.4,Benign
2023-03-01 00:00:00,2.168.84.108,20.91.93.209,ICMP,4269,40701,521,503111,50.11,DoS
2023-10-30 00:00:00,173.124.249.186,55.184.158.36,UDP,194,14255,16,933269,51.7,U2R
2023-03-02 00:00:00,128.88.16.118,94.222.142.9,TCP,16242,25010,993,515508,241.44,Benign
2023-09-08 00:00:00,206.195.17.110,183.87.227.240,UDP,43718,46272,847,646556,283.05,U2R
2023-03-19 00:00:00,234.3.207.119,244.172.175.247,UDP,47289,22642,496,902936,289.29,U2R
2023-10-21 00:00:00,35.181.107.233,132.175.27.243,ICMP,33853,21979,293,539787,50.94,U2R
2023-08-14 00:00:00,79.246.221.135,8.97.151.247,UDP,45817,18024,168,825930,55.35,Benign
2023-01-18 00:00:00,72.112.95.61,165.96.41.195,TCP,41284,11234,756,390536,39.58,Benign
2023-06-16 00:00:00,65.50.153.148,135.207.194.88,ICMP,41009,21562,532,959637,126.15,Benign
2023-10-10 00:00:00,64.233.15.76,242.211.51.44,TCP,34542,47661,325,707885,86.21,DoS
2023-05-14 00:00:00,43.172.39.77,60.246.175.25,UDP,35247,10893,774,833430,48.54,Benign
2023-05-13 00:00:00,48.166.225.251,85.199.2.254,ICMP,49505,50859,19,935256,58.77,Benign
2023-12-13 00:00:00,171.84.96.217,124.248.49.163,ICMP,21631,59086,684,666336,15.08,Benign
2023-11-15 00:00:00,210.213.13.222,51.125.63.239,ICMP,24895,39321,630,999124,171.68,Benign
2023-04-23 00:00:00,192.52.130.66,9.220.120.44,UDP,6198,642,950,503845,41.58,Benign
2023-12-16 00:00:00,53.67.237.108,170.72.141.240,TCP,45793,24188,360,638424,195.08,R2L
2023-07-17 00:00:00,92.176.69.134,86.86.132.188,TCP,40768,55590,349,844852,77.59,Benign
2023-05-05 00:00:00,72.21.229.52,156.102.159.45,ICMP,55985,58916,352,836055,95.03,DoS
2023-07-22 00:00:00,213.119.57.105,248.199.244.154,TCP,24500,34632,772,205252,246.19,Benign
2023-02-01 00:00:00,86.125.49.106,165.161.158.225,ICMP,51497,59293,317,355827,61.71,Benign
2023-09-25 00:00:00,246.97.230.148,198.241.75.217,TCP,61174,12093,855,208965,284.39,DoS
2023-10-06 00:00:00,160.38.238.175,60.168.69.0,UDP,59788,36874,520,764441,235.02,Benign
2023-03-13 00:00:00,55.96.61.251,66.73.227.145,ICMP,64078,12617,549,120669,128.46,Benign
2023-04-26 00:00:00,11.80.47.137,111.205.98.243,ICMP,61021,25056,365,91813,297.95,Benign
2023-01-31 00:00:00,145.66.226.51,126.169.247.65,TCP,25798,24605,335,207839,210.73,DoS
2023-01-04 00:00:00,3.188.44.72,98.123.4.234,TCP,38229,56925,716,981192,103.44,DoS
2023-09-15 00:00:00,165.95.150.131,239.147.54.75,ICMP,10329,54159,131,236478,230.59,Benign
2023-08-12 00:00:00,88.12.22.124,104.59.219.170,UDP,917,37605,276,875708,129.29,DoS
2023-01-14 00:00:00,5.161.16.68,26.24.236.148,UDP,43812,20111,802,325934,247.32,Probe
2023-04-13 00:00:00,70.147.42.236,80.229.190.190,ICMP,13614,24905,971,607212,266.19,Benign
2023-08-27 00:00:00,46.241.211.104,2.63.237.253,UDP,43784,64195,852,352377,60.68,R2L
2023-05-20 00:00:00,137.237.164.179,60.60.172.150,TCP,35807,36766,48,654708,115.4,Benign
2023-09-22 00:00:00,121.183.204.199,96.48.245.237,UDP,59312,46320,765,407769,234.91,Benign
2023-08-09 00:00:00,179.74.183.53,69.178.35.148,UDP,55144,58074,460,808213,144.84,Benign
2023-03-07 00:00:00,232.180.146.239,42.213.188.77,TCP,60218,36457,482,80029,176.95,Benign
2024-01-01 00:00:00,231.114.1.193,174.113.215.229,UDP,1625,2399,957,567864,19.05,Benign
2023-01-27 00:00:00,250.114.38.61,209.242.179.194,TCP,12883,7107,348,826512,255.83,R2L
2023-02-18 00:00:00,242.211.143.39,120.131.186.27,UDP,39097,62352,486,335092,247.53,Benign
2023-04-15 00:00:00,163.163.147.52,253.60.155.207,TCP,14029,40296,572,604843,162.45,U2R
2023-04-01 00:00:00,167.254.211.170,49.6.107.132,UDP,47361,30526,900,77898,212.74,Benign
2023-02-26 00:00:00,9.67.204.38,114.153.186.143,ICMP,24233,54083,412,290613,44.46,Benign
2023-11-30 00:00:00,213.78.59.145,186.220.158.204,TCP,48133,15375,966,728808,168.93,R2L
2023-07-29 00:00:00,36.232.211.187,193.137.226.190,ICMP,20431,7805,957,23181,154.37,Benign
2023-02-25 00:00:00,32.14.175.241,52.43.104.42,ICMP,51771,29476,811,131540,148.69,DoS
2023-05-05 00:00:00,56.159.18.92,215.36.221.182,UDP,37751,6536,413,384310,172.19,DoS
2023-10-20 00:00:00,162.251.46.164,34.127.169.138,TCP,41229,38264,951,647597,224.19,Benign
2023-03-18 00:00:00,182.108.157.58,16.215.96.149,TCP,17444,47521,467,226947,60.75,U2R
2023-12-13 00:00:00,136.184.38.172,8.228.2.53,TCP,9430,17303,818,315979,297.38,Probe
2023-05-06 00:00:00,60.211.154.84,233.224.233.144,UDP,1733,51697,984,440689,73.32,Benign
2023-05-18 00:00:00,76.252.132.106,117.218.175.128,TCP,717,54140,967,492933,12.1,U2R
2023-12-04 00:00:00,34.245.49.158,8.198.152.3,ICMP,41074,20657,49,62535,21.76,Benign
2023-06-26 00:00:00,139.25.175.14,149.82.230.148,ICMP,3314,17457,887,64917,43.69,Benign
2023-06-20 00:00:00,189.231.217.3,185.68.13.129,UDP,63796,39169,915,903443,296.51,Benign
2023-09-17 00:00:00,120.171.214.43,112.177.142.34,ICMP,56502,6045,458,778788,176.35,Benign
2023-02-19 00:00:00,141.143.135.12,12.9.219.18,UDP,1517,47713,149,617605,74.6,U2R
2023-03-29 00:00:00,111.143.217.163,78.138.85.207,UDP,9758,55023,634,813701,282.27,Benign
2023-04-27 00:00:00,69.219.224.181,154.143.198.197,UDP,46880,33318,274,575230,21.83,Benign
2023-06-19 00:00:00,230.206.124.107,132.153.163.186,ICMP,27957,12830,827,600861,61.01,Benign
2023-01-16 00:00:00,86.112.55.195,7.9.134.232,UDP,12397,36107,201,183309,120.29,Benign
2023-04-16 00:00:00,212.250.197.200,238.227.148.148,TCP,28604,51508,632,642660,299.27,U2R
2023-07-12 00:00:00,222.228.10.64,144.216.246.118,UDP,41000,8029,875,656290,152.84,DoS
2023-06-11 00:00:00,10.67.212.51,30.121.113.155,UDP,32110,58696,786,823231,122.73,Benign
2023-04-15 00:00:00,13.250.218.252,187.108.44.247,TCP,30006,41875,847,10674,65.19,Benign
2023-01-22 00:00:00,211.151.187.19,150.203.221.192,UDP,448,12406,769,798151,14.58,Benign
2023-02-15 00:00:00,20.170.184.125,41.115.111.31,ICMP,47370,2719,630,68326,20.56,R2L
2023-06-22 00:00:00,193.57.85.183,44.58.202.136,ICMP,55440,54756,157,735598,218.94,Benign
2023-09-25 00:00:00,182.160.83.135,93.222.202.85,UDP,22158,31088,746,340840,106.96,Benign
2023-11-03 00:00:00,55.95.208.78,163.240.178.131,ICMP,31746,4205,641,639374,292.24,DoS
2023-09-26 00:00:00,107.177.161.12,31.0.27.104,TCP,58378,59834,71,946869,166.95,Benign
2023-12-17 00:00:00,242.56.99.3,231.74.152.221,TCP,998,876,421,638837,8.99,Benign
2023-07-07 00:00:00,143.155.180.79,120.132.231.103,TCP,63435,49511,982,13710,108.83,Benign
2023-05-15 00:00:00,43.175.214.158,25.249.12.41,UDP,14201,23826,747,833831,185.21,Benign
2023-01-24 00:00:00,51.127.104.169,246.222.65.57,UDP,640,35581,59,137941,106.05,Benign
2023-10-23 00:00:00,202.86.159.125,74.37.91.91,ICMP,843,31816,265,417289,145.31,Probe
2023-09-19 00:00:00,40.106.8.94,101.38.239.12,ICMP,25754,61530,673,798242,244.68,DoS
2023-02-08 00:00:00,209.185.194.73,150.39.75.165,ICMP,12441,17395,80,951932,27.61,Benign
2023-03-04 00:00:00,137.107.26.74,67.123.212.123,ICMP,5332,18470,389,182788,169.52,Benign
2023-03-24 00:00:00,161.125.251.53,35.75.176.220,UDP,9225,22828,985,341660,28.76,DoS
2023-10-24 00:00:00,224.251.241.231,104.95.145.3,UDP,29267,38076,129,371237,230.93,R2L
2023-10-07 00:00:00,116.103.86.185,53.185.117.81,TCP,11358,10260,584,873850,7.71,Probe
2023-12-22 00:00:00,63.82.143.202,11.23.16.171,TCP,31231,26038,389,700261,169.43,Benign
2023-05-07 00:00:00,192.1.66.49,144.247.174.90,TCP,56618,13060,979,324901,59.22,Probe
2023-01-30 00:00:00,100.143.195.15,22.182.45.241,UDP,35880,2155,899,781879,167.23,Benign
2023-03-28 00:00:00,144.28.23.64,34.199.26.128,TCP,55695,5832,307,698549,8.49,DoS
2023-10-24 00:00:00,173.11.192.152,111.190.90.75,ICMP,2899,62281,109,19519,244.15,Benign
2023-09-14 00:00:00,209.26.26.77,138.140.127.78,ICMP,15392,15611,794,447467,131.24,Benign
2023-06-20 00:00:00,65.249.20.250,37.26.123.173,ICMP,39381,19939,613,693855,24.29,Benign
2023-05-24 00:00:00,210.24.146.131,124.185.220.178,TCP,30044,40118,310,383097,116.06,DoS
2023-06-08 00:00:00,180.99.197.177,101.22.178.107,TCP,62853,47155,304,28238,61.23,Benign
2023-10-20 00:00:00,1.138.165.221,228.187.44.42,ICMP,63287,49895,660,721638,272.54,Benign
2023-12-07 00:00:00,191.182.102.104,242.221.136.1,TCP,63083,23352,13,654378,142.54,Benign
2023-06-11 00:00:00,40.33.222.76,76.251.4.240,ICMP,13139,55675,589,473970,121.55,Benign
2023-01-01 00:00:00,231.52.213.19,217.224.130.6,TCP,61772,60229,435,190075,198.84,Benign
2023-02-28 00:00:00,69.28.228.51,157.207.146.167,UDP,12053,39226,667,59973,226.23,U2R
2023-07-24 00:00:00,104.89.70.61,189.119.86.139,ICMP,1317,32098,27,918625,19.8,Benign
2023-04-28 00:00:00,248.6.196.238,72.178.243.246,UDP,55006,65267,835,207021,36.37,Benign
2023-03-12 00:00:00,238.72.137.62,166.60.73.4,TCP,19211,26720,532,27315,72.31,Benign
2023-01-20 00:00:00,60.144.97.245,23.118.110.230,ICMP,18365,6321,374,5757,191.7,Probe
2023-09-23 00:00:00,18.158.8.93,231.69.14.204,UDP,7335,27705,290,700299,200.72,DoS
2023-07-27 00:00:00,95.45.12.217,167.113.83.71,UDP,6593,35581,304,551000,209.01,Benign
2023-01-22 00:00:00,129.100.237.30,71.96.33.22,TCP,953,27985,880,628536,195.85,Benign
2023-08-04 00:00:00,16.162.24.8,37.82.129.160,ICMP,40917,38520,291,124974,193.38,Benign
2023-08-28 00:00:00,171.246.212.160,214.190.145.48,TCP,61302,54493,320,657129,7.31,Benign
2023-06-01 00:00:00,240.123.171.8,97.142.9.10,TCP,45207,342,113,590952,227.23,Benign
2023-09-20 00:00:00,39.137.242.68,102.130.199.58,ICMP,26342,54695,24,107747,179.42,Benign
2023-11-29 00:00:00,139.110.200.2,111.84.10.254,TCP,5510,52195,731,810949,286.14,Benign
2023-04-15 00:00:00,149.39.192.5,47.246.206.143,UDP,36447,51442,611,669817,190.04,Benign
2023-06-13 00:00:00,224.95.170.131,252.73.184.73,TCP,47805,64004,804,58899,273.56,Benign
2023-03-30 00:00:00,237.119.37.38,46.200.207.106,ICMP,60715,62381,502,513751,55.51,Benign
2023-05-16 00:00:00,220.104.92.99,10.151.159.38,UDP,55438,52255,954,290130,120.65,Benign
2023-06-20 00:00:00,237.106.238.17,150.125.108.254,UDP,38789,16617,965,170675,8.16,U2R
2023-02-02 00:00:00,142.9.161.39,236.47.201.116,UDP,31241,14468,963,965131,3.44,Benign
2023-03-10 00:00:00,4.19.5.148,240.121.3.218,ICMP,60147,8543,958,764453,137.07,Probe
2023-08-14 00:00:00,216.5.156.62,60.98.224.24,ICMP,58926,23215,968,833831,246.5,Benign
2023-05-28 00:00:00,3.93.17.102,1.13.86.45,UDP,5935,23281,544,582428,138.66,Benign
2023-10-21 00:00:00,226.125.5.229,213.46.67.150,ICMP,39722,889,93,864848,213.79,Benign
2023-01-07 00:00:00,12.126.108.5,59.94.192.36,TCP,5837,55138,302,705420,101.9,DoS
2023-02-24 00:00:00,211.200.0.69,117.207.194.250,TCP,22677,17934,940,698264,186.48,R2L
